Par,Vassom,År,Akvakultur,Jordbruk,Avløp,Industri,Bebygd,Bakgrunn
p,192,2014,38.83662037545652,0.2267022328787649,0.3588890652267579,0.0,0.0,0.208130095687114
p,192,2015,29.954864877521736,0.2568296118687245,0.3588890652267579,0.0,0.0,0.2331011742746415
p,192,2016,51.63324321515214,0.2572911733852838,0.3575007129434822,0.0,0.0,0.1959333905241817
p,192,2017,24.15103879858691,0.259557020830211,0.3575007129434822,0.0,0.0,0.2922548760962921
p,192,2018,93.44572274119564,0.2403308856586241,0.3575705031427738,0.0,0.0,0.2142553051360066
p,192,2019,43.12765178152173,0.2403308856586241,0.3575007129434822,0.0,0.0,0.240115213584221
p,192,2020,55.61475429658695,0.2403308856586241,0.3575007129434822,0.0,0.0,0.3885603455393168
p,192,2021,73.36839320347826,0.2403308856586241,0.3575007129434822,0.0,0.0,0.2865937140614211
p,192,2022,30.796044860478258,0.2403308856586241,0.3575007129434822,0.0,0.0,0.2945047004724658
p,193,1990,8.91,0.471,2.202,0.0,0.0,2.993
p,193,1991,9.149,0.471,2.202,0.0,0.0,2.815
p,193,1992,9.387,0.471,2.202,0.0,0.0,3.011
p,193,1993,10.66,0.471,2.227,0.0,0.0,3.125
p,193,1994,11.691,0.471,4.382,0.0,0.0,2.534
p,193,1995,16.994,0.471,4.263,0.0,0.0,3.017
p,193,1996,19.685,0.4419468803637794,5.093750895138983,0.0,0.0,1.661952865003517
p,193,1997,20.703,0.4419468803637794,5.093750895138983,0.0,0.0,1.9171699114234817
p,193,1998,18.21,0.4419468803637794,4.967443317355831,0.0,0.0,1.547930481969167
p,193,1999,29.952,0.4419468803637794,5.041939695960455,0.0,0.0,1.4480182990612631
p,193,2000,23.603258583,0.4419468803637794,4.9290707852282925,0.0,0.0,2.353479177009297
p,193,2001,37.37426961800001,1.248631741159897,1.7161225593858898,0.0,0.0,1.4317289320389004
p,193,2002,8.056189799999999,1.248631741159897,4.14660314950984,0.0,0.0,1.6330837764155053
p,193,2003,11.782558179693,1.2602653620863615,4.134109330022407,0.0,0.0,1.756731025285982
p,193,2004,18.251426446,1.248631741159897,3.552996486580092,0.0,0.0,1.6771951120855042
p,193,2005,49.389375,1.2700254036126837,3.6826802841343005,0.0,0.0,2.077506178526457
p,193,2006,29.10319585508886,1.248631741159897,3.8604171939943104,0.0,0.0,1.622349376319288
p,193,2007,71.22865240932016,1.2602653620863615,3.8274543508358825,0.0,0.0,2.0728618218972263
p,193,2008,75.73378195486958,1.248631741159897,3.805494940637165,0.0,0.0,1.2955374956176469
p,193,2009,29.11021041973913,1.2602653620863615,3.6966149202225056,0.0,0.0,1.530694720861553
p,193,2010,26.661344720891304,1.248631741159897,3.5548663826583287,0.0,0.0,1.4979280542597024
p,193,2011,53.83300762304347,1.248631741159897,3.386196412421551,0.0,0.0,1.7548552021992485
p,193,2012,95.6522892311087,1.248631741159897,3.130084110318041,0.0,0.0,1.411843801637482
p,193,2013,74.54161903232608,1.248631741159897,3.365958113702989,0.0,0.0,1.3807961332601797
p,193,2014,124.8681948090652,1.1770435794288814,3.3655226495596766,0.0,0.0,1.3818496947859176
p,193,2015,46.99290597808695,1.3334656735337784,3.364674163989149,0.0,0.0,1.5580400829304284
p,193,2016,157.37479826602168,1.335862112301402,3.0100247259389787,0.0,0.0,1.2452489040298376
p,193,2017,46.746948224869605,1.3476264480697369,4.7945514060280585,0.0,0.0,1.6691030212393383
p,193,2018,103.33971518230432,1.2478038804947178,7.066729976095518,0.0,0.0,1.3291241606732402
p,193,2019,72.50295659876087,1.2478038804947178,6.512065093522409,0.0,0.0,1.4589259719628782
p,193,2020,63.568809562891296,1.2478038804947178,7.76846591046463,0.0,0.0,2.497673562920677
p,193,2021,77.99702846654347,1.2478038804947178,7.483127381027927,0.0,0.0,1.859562088662384
p,193,2022,143.6748038490652,1.2478038804947178,8.228242621243833,0.0,0.0,2.3992839657018483
p,194,1990,10.182,0.154,1.351,0.0,0.0,4.977
p,194,1991,10.455,0.154,1.351,0.0,0.0,4.123
p,194,1992,10.727,0.154,1.351,0.0,0.0,4.42
p,194,1993,12.181,0.154,1.603,0.0,0.0,4.728
p,194,1994,13.36,0.154,1.563,0.0,0.0,4.083
p,194,1995,19.419,0.154,1.587,0.0,0.0,4.466
p,194,1996,22.495,0.1445666117471911,2.5686363644258474,0.0,0.0,2.2916889751446887
p,194,1997,23.658,0.1445666117471911,2.5686363644258474,0.0,0.0,2.709275784616781
p,194,1998,17.045,0.1445666117471911,2.4753543862871235,0.0,0.0,2.1046020598464263
p,194,1999,34.227,0.1445666117471911,2.5123598755818057,0.0,0.0,2.020785580307138
p,194,2000,33.222762081,0.1445666117471911,2.7150782876972825,0.0,0.0,2.92230615016586
p,194,2001,19.146751306999995,0.4084437930434051,1.2983510572381813,0.0,0.0,2.055608671206567
p,194,2002,22.364937135,0.4084437930434051,2.760509239961216,0.0,0.0,2.312026049102979
p,194,2003,23.6427114508935,0.4122493027877116,2.0840085138342164,0.0,0.0,2.4007695651587326
p,194,2004,47.017165591,0.4084437930434051,2.0797590759503866,0.0,0.0,2.186368993813339
p,194,2005,44.669625,0.4154419401761935,2.6831415464464943,0.0,0.0,2.557300829024905
p,194,2006,49.025010706161694,0.4084437930434051,2.6019423760085774,0.0,0.0,1.9424616632297156
p,194,2007,55.010906949258775,0.4122493027877116,2.6469745843337056,0.0,0.0,2.4884581679215687
p,194,2008,57.94964943789131,0.4084437930434051,2.5966881843337055,0.0,0.0,1.6892582599078132
p,194,2009,92.78428853630436,0.4122493027877116,2.2640417120181553,0.0,0.0,2.0266067114387707
p,194,2010,86.6583524067826,0.4084437930434051,1.9006323779685954,0.0,0.0,2.022332914131091
p,194,2011,130.13622159423912,0.4084437930434051,2.1040848779685954,0.0,0.0,2.128739764259069
p,194,2012,112.25206581704344,0.4084437930434051,1.9982774779685957,0.0,0.0,1.8312167944126092
p,194,2013,158.67156170497827,0.4084437930434051,2.240420230299723,0.0,0.0,1.9484533840357243
p,194,2014,135.1513165665652,0.38502636791271067,2.3152923778236394,0.0,0.0,1.961169393881392
p,194,2015,167.7508416993913,0.4361940832013253,2.3332301061037195,0.0,0.0,2.1889949113295284
p,194,2016,176.9689645265869,0.4369779897029612,2.679811737466746,0.0,0.0,1.6293617939603744
p,194,2017,114.76271673410864,0.4408262579837205,2.2467904446959457,0.0,0.0,2.004262969314994
p,194,2018,173.6413382524565,0.4081729889792037,2.3622330022423794,0.0,0.0,1.8202176028347548
p,194,2019,170.4351353085,0.4081729889792037,2.3619776188593375,0.0,0.0,1.9907425157556145
p,194,2020,193.74023049808693,0.4081729889792037,2.481759849025152,0.0,0.0,3.1735798594371776
p,194,2021,180.29035386136957,0.4081729889792037,2.501452704616809,0.0,0.0,2.096274428878985
p,194,2022,236.92014990032607,0.4081729889792037,2.4083880353617664,2.88,0.0,2.353318196818849
p,195,1990,13.813,0.015,0.353,0.0,0.0,2.707
p,195,1991,14.183,0.015,0.353,0.0,0.0,2.128
p,195,1992,14.552,0.015,0.353,0.0,0.0,2.217
p,195,1993,16.526,0.015,0.314,0.0,0.0,2.327
p,195,1994,18.125,0.015,1.26,0.0,0.0,1.982
p,195,1995,26.344,0.015,1.325,0.0,0.0,2.327
p,195,1996,30.517,0.0148024080031746,1.5745741128258217,0.0,0.0,0.988133896828948
p,195,1997,32.095,0.0148024080031746,1.5875741128258216,0.0,0.0,1.0965485095254153
p,195,1998,63.722,0.0148024080031746,1.5090595582106512,0.0,0.0,0.9122601841581848
p,195,1999,46.433,0.0148024080031746,1.4983467206062535,0.0,0.0,0.8964597863347289
p,195,2000,52.501185758000005,0.0148024080031746,1.509274346921935,0.0,0.0,1.1254343467997197
p,195,2001,40.25731856,0.0418212172086144,1.1291328954590505,0.0,0.0,0.805038391791459
p,195,2002,48.79843137,0.0418212172086144,1.2962696634481226,0.0,0.0,0.9522396591661952
p,195,2003,45.85880806977759,0.0422108694748914,1.623585538203964,0.0,0.0,0.9614637760896176
p,195,2004,42.186217414000005,0.0418212172086144,1.3933436129653414,0.0,0.0,0.9356688572250168
p,195,2005,69.54325,0.0425377687544646,1.3973436129653414,0.0,0.0,1.1047334654894407
p,195,2006,120.73882802699472,0.0418212172086144,1.5072435282656291,0.0,0.0,0.8375760408809204
p,195,2007,112.43408996476866,0.0422108694748914,1.4715979788229205,0.0,0.0,1.0646485891826096
p,195,2008,96.99526714252174,0.0418212172086144,1.5122711298829206,0.0,0.0,0.7578972772414739
p,195,2009,124.78174128732608,0.0422108694748914,1.4992289809529205,0.0,0.0,0.8431377885352209
p,195,2010,115.57065439013044,0.0418212172086144,1.3691531543529205,0.0,0.0,0.9198929040444278
p,195,2011,110.10817710860869,0.0418212172086144,1.4881431543529207,0.0,0.0,0.93479470744226
p,195,2012,107.4199093923913,0.0418212172086144,1.3691531543529205,0.0,0.0,0.8236567190474988
p,195,2013,120.38686698919564,0.0418212172086144,1.367790400120835,0.0,0.0,0.9371768640478686
p,195,2014,151.06431354176084,0.0394234693678162,1.4333761288229205,0.0,0.0,0.8931436415720373
p,195,2015,167.7145072528695,0.0446626140716905,1.4311961288229202,0.0,0.0,1.0026542046866342
p,195,2016,116.29383075658706,0.0447428795198,1.3835961288229204,0.0,0.0,0.7685860975346439
p,195,2017,214.7249985076955,0.0451369099014284,1.4000761288229204,0.0,0.0,0.911016658025042
p,195,2018,128.06314849147824,0.041793489144722,1.408519143918942,0.0,0.0,0.8693821352429302
p,195,2019,114.5020192619348,0.041793489144722,1.3990853905292981,0.0,0.0,0.9594986789095412
p,195,2020,150.31321876845652,0.041793489144722,1.14194777955971,0.0,0.0,1.390449512873526
p,195,2021,180.84191303915213,0.041793489144722,1.1596160344906439,0.0,0.0,0.9559709813011484
p,195,2022,107.33121551732609,0.041793489144722,1.1283197471793602,0.0,0.0,1.0863153155962155
p,196,1990,0.0,1.181,5.11,0.0,0.0,17.276
p,196,1991,0.0,1.181,5.11,0.0,0.0,15.497
p,196,1992,0.0,1.181,5.11,0.0,0.0,19.221
p,196,1993,0.0,1.181,7.148,0.0,0.0,19.168
p,196,1994,0.0,1.181,6.032,0.0,0.0,13.602
p,196,1995,0.0,1.181,6.446,0.0,0.0,16.978
p,196,1996,0.0,1.0217272735048983,5.691320398286738,0.0,0.0,12.60828131993498
p,196,1997,0.0,1.0217272735048983,5.691320398286738,0.0,0.0,17.68215580572443
p,196,1998,0.0,1.0217272735048983,4.963918300334914,0.0,0.0,13.328533866634526
p,196,1999,0.0,1.0217272735048983,5.052273363558727,0.0,0.0,12.45682195075184
p,196,2000,0.0,1.0217272735048983,5.370803132245926,0.0,0.0,19.197908013343923
p,196,2001,0.059949978,2.8866842627260056,3.884996820698544,0.0,0.0,12.5409733864942
p,196,2002,0.0,2.8866842627260056,4.698428114366621,0.0,0.0,14.51019634311133
p,196,2003,0.0,2.9135797751016153,3.805196052850768,0.0,0.0,14.712370207989595
p,196,2004,0.0,2.8866842627260056,3.681524887722563,0.0,0.0,12.949261138455608
p,196,2005,0.0,2.9361438004654223,5.159489551904504,0.0,0.0,14.36189273417619
p,196,2006,0.0,2.8866842627260056,5.731223638886768,0.0,0.0,11.813707996834244
p,196,2007,0.0,2.9135797751016153,5.590805833805828,0.0,0.0,16.176705710020723
p,196,2008,0.261003,2.8866842627260056,4.883639220465523,0.0,0.0,10.764696335369374
p,196,2009,0.0,2.9135797751016153,4.144171658942234,0.0,0.0,10.9172282912023
p,196,2010,0.0,2.8866842627260056,3.874483673469386,0.0,0.0,10.203428912739785
p,196,2011,0.0,2.8866842627260056,4.068490206033903,0.0,0.0,10.713268612999927
p,196,2012,0.0,2.8866842627260056,4.05000893619299,0.0,0.0,10.77346772076851
p,196,2013,0.0,2.8866842627260056,4.039812316362674,0.0,0.0,10.960973251269932
p,196,2014,0.0,2.721181165972724,3.9224303981797215,0.0,0.0,12.61359956983718
p,196,2015,0.0,3.0828099653301706,4.0806268695728,0.0,0.0,12.794376258102307
p,196,2016,0.0,3.0883502394150337,4.214891047901105,0.0,0.0,10.708321568552556
p,196,2017,0.0,3.115547948558908,4.048236818347866,0.0,0.0,12.024627886481747
p,196,2018,0.0,2.8847703498603257,4.1133932542427205,0.0,0.0,9.053089696479876
p,196,2019,0.0,2.8847703498603257,4.449343566858114,0.0,0.0,11.429354123611803
p,196,2020,0.0,2.8847703498603257,6.347534875403525,0.0,0.0,16.43205368281709
p,196,2021,0.0,2.8847703498603257,3.6071973397631316,0.0,0.0,11.024080755826589
p,196,2022,0.0,2.8847703498603257,3.453811293464802,0.0,0.0,14.987986230524353
p,197,1990,0.0,0.234,5.274,0.0,0.0483880695787661,4.907
p,197,1991,0.0,0.234,5.274,0.0,0.0483880695787661,4.003
p,197,1992,0.0,0.234,5.274,0.0,0.0483880695787661,4.06
p,197,1993,0.0,0.234,4.812,0.0,0.0483880695787661,4.47
p,197,1994,0.0,0.234,31.791,0.0,0.0483880695787661,3.557
p,197,1995,0.0,0.234,29.162,0.0,0.0483880695787661,3.55
p,197,1996,0.0,0.2333286227723169,29.652632214419427,0.0,0.0483880695787661,1.7610878853637293
p,197,1997,0.0,0.2333286227723169,30.347416343493993,0.0,0.0483880695787661,2.0587187214203584
p,197,1998,0.0,0.2333286227723169,29.504677791003328,0.0,0.0483880695787661,1.5250354332475755
p,197,1999,0.0,0.2333286227723169,28.57152133197143,0.0,0.0483880695787661,1.5248735362158827
p,197,2000,0.0,0.2333286227723169,30.255118350065295,0.0,0.0483880695787661,2.0953909163188
p,197,2001,57.885337091,0.6592229461487025,27.723960984364677,0.0,0.0483880695787661,1.6603633271247429
p,197,2002,28.90071576,0.6592229461487025,27.107866726425023,0.0,0.0483880695787661,1.741001419458886
p,197,2003,65.03853106954742,0.6653649891616383,28.41417200470287,0.0,0.0483880695787661,1.878348498532088
p,197,2004,16.464443787,0.6592229461487025,32.66769200470287,0.0,0.0483880695787661,1.8135299161808969
p,197,2005,34.478500000000004,0.6705178641987082,35.60244200470287,0.0,0.0483880695787661,2.172802153054151
p,197,2006,45.483520841576095,0.6592229461487025,26.42441645356257,0.0,0.0483880695787661,1.6603356608548403
p,197,2007,56.67764049208174,0.6653649891616383,32.04308677838451,0.0,0.0483880695787661,2.064073669414964
p,197,2008,48.06518172052174,0.6592229461487025,25.541831741113675,0.0,0.0483880695787661,1.4775545705273996
p,197,2009,59.95930325980434,0.6653649891616383,27.790311741113676,0.0,0.0483880695787661,1.746433946746429
p,197,2010,81.90426682345652,0.6592229461487025,32.841376042746816,0.0,0.0483880695787661,1.6032744934477716
p,197,2011,59.04797110839129,0.6592229461487025,28.573018613820295,0.0,0.0483880695787661,1.9457934459654245
p,197,2012,49.97288106215217,0.6592229461487025,31.728054789182146,2.3,0.0483880695787661,1.814819067457784
p,197,2013,83.79841444702173,0.6592229461487025,34.7045887241891,0.0,0.0483880695787661,1.960573287445586
p,197,2014,51.05666685306522,0.6214275279080522,32.57848402024487,0.0,0.0483880695787661,2.0012904930179607
p,197,2015,77.00089490771738,0.704011551939662,28.673739335642022,0.0,0.0483880695787661,2.1398148060623194
p,197,2016,105.90781527117396,0.705276766792514,35.827229335642016,0.0,0.0483880695787661,1.660598769401796
p,197,2017,125.06578934869567,0.7114878215246964,33.76235229569799,0.0,0.0483880695787661,2.1967229944484985
p,197,2018,88.76659642923912,0.6587858719268083,44.56765877858985,0.0,0.0483880695787661,1.8195309569780544
p,197,2019,107.88056137480436,0.6587858719268083,40.08423900419311,0.0,0.0483880695787661,2.058857411962001
p,197,2020,107.55712244269564,0.6587858719268083,30.403714303376507,0.0,0.0483880695787661,2.9596618626092006
p,197,2021,109.78119341360868,0.6587858719268083,32.11167172195148,0.0,0.0483880695787661,2.0119325272366804
p,197,2022,150.25886813289128,0.6587858719268083,33.831868110436545,0.0,0.0483880695787661,2.20949033322542
p,198,1990,0.0,0.562,2.952,0.0,0.0,5.381
p,198,1991,0.0,0.562,2.952,0.0,0.0,5.139
p,198,1992,0.0,0.562,2.952,0.0,0.0,5.641
p,198,1993,0.0,0.562,4.097,0.0,0.0,5.652
p,198,1994,0.0,0.562,3.002,0.0,0.0,4.189
p,198,1995,0.0,0.562,2.86,0.0,0.0,4.749
p,198,1996,0.0,0.4815868687091806,2.968634997261149,0.0,0.0,3.888784827861992
p,198,1997,0.0,0.4815868687091806,3.0222827462390347,0.0,0.0,4.85949880967343
p,198,1998,0.0,0.4815868687091806,3.008913367307353,0.0,0.0,3.4058079503428
p,198,1999,0.0,0.4815868687091806,3.0082330472153966,0.0,0.0,3.1909132067908987
p,198,2000,0.088000032,0.4815868687091806,2.9430309727830544,0.0,0.0,4.742133362450439
p,198,2001,0.0,1.3606265302769398,1.212970573840735,0.0,0.0,3.5053113019022923
p,198,2002,0.0,1.3606265302769398,2.446758998892638,0.0,0.0,3.791800625921607
p,198,2003,0.0,1.373303617326664,2.1018317811540204,0.0,0.0,3.848438708841088
p,198,2004,0.0,1.3606265302769398,2.1018317811540204,0.0,0.0,3.035630084353001
p,198,2005,0.0,1.3839390761249346,2.1018317811540204,0.0,0.0,3.5732111932756583
p,198,2006,0.0,1.3606265302769398,2.298838022565933,0.0,0.0,3.0895901443681613
p,198,2007,0.0,1.373303617326664,2.332188986224693,0.0,0.0,4.250235350297209
p,198,2008,0.0,1.3606265302769398,2.3159326697953393,0.0,0.0,2.8912882043849337
p,198,2009,0.0,1.373303617326664,2.3159326697953393,0.0,0.0,3.06645880434022
p,198,2010,0.0,1.3606265302769398,2.222390354456902,0.0,0.0,2.9200756648078787
p,198,2011,0.0,1.3606265302769398,2.3758016666694926,0.0,0.0,2.7169841497551164
p,198,2012,0.0,1.3606265302769398,2.2704784856716116,0.0,0.0,2.258590742707689
p,198,2013,0.0,1.3606265302769398,2.376775930190922,0.0,0.0,2.3318780323501027
p,198,2014,0.0,1.2826173391806976,2.258718604279367,0.0,0.0,2.901086575785543
p,198,2015,0.0,1.4530695583136917,2.2535274302631954,0.0,0.0,2.6707933381598106
p,198,2016,0.0,1.4556809432864815,2.4383255453171433,0.0,0.0,2.4223089363421804
p,198,2017,0.0,1.4685004695165396,2.243985949138776,0.0,0.0,2.823769161642488
p,198,2018,0.0,1.359724415468158,2.2682554762256215,0.0,0.0,2.157713377746702
p,198,2019,0.0,1.359724415468158,2.53210939689403,0.0,0.0,3.1560213120265828
p,198,2020,0.0,1.359724415468158,1.6134582754313138,0.0,0.0,3.740675011366826
p,198,2021,0.0,1.359724415468158,1.35630205784603,0.0,0.0,2.9898071794573835
p,198,2022,0.0,1.359724415468158,1.086982072087602,0.0,0.0,3.286123701500813
p,199,1990,0.0,0.078,0.796,0.0,0.0534513197072038,2.938
p,199,1991,0.0,0.078,0.796,0.0,0.0534513197072038,2.684
p,199,1992,0.0,0.078,0.796,0.0,0.0534513197072038,2.575
p,199,1993,0.0,0.078,0.887,0.0,0.0534513197072038,2.89
p,199,1994,0.0,0.078,10.61,0.0,0.0534513197072038,2.295
p,199,1995,0.0,0.078,11.277,0.0,0.0534513197072038,2.39
p,199,1996,0.0,0.0774491854299301,11.180149334847155,0.0,0.0534513197072038,1.132099296900453
p,199,1997,0.0,0.0774491854299301,11.410770268563363,0.0,0.0534513197072038,1.32335461019692
p,199,1998,0.0,0.0774491854299301,11.202091085410157,0.0,0.0534513197072038,0.8441805436791104
p,199,1999,0.0,0.0774491854299301,10.753160524626677,0.0,0.0534513197072038,0.8309064358215248
p,199,2000,0.0,0.0774491854299301,10.278259534837263,0.0,0.0534513197072038,1.2151193354027114
p,199,2001,9.037005016999998,0.2188170469156569,9.55237816267988,0.0,0.0534513197072038,0.9215956515597696
p,199,2002,0.0,0.2188170469156569,13.260304588337174,0.0,0.0534513197072038,1.0213374002271007
p,199,2003,0.0,0.22085578619494228,10.169058783523594,0.0,0.0534513197072038,1.1337393105084657
p,199,2004,0.0,0.2188170469156569,10.073218783523595,0.0,0.0534513197072038,0.9310968894007892
p,199,2005,0.0,0.2225661891858034,8.712658783523594,0.0,0.0534513197072038,1.0941690307745715
p,199,2006,0.0,0.2188170469156569,9.585522971158532,0.0,0.0534513197072038,0.8783424764394091
p,199,2007,6.419129632896198,0.22085578619494228,8.973557978011177,0.0,0.0534513197072038,1.070308054040696
p,199,2008,32.37034188613044,0.2188170469156569,8.688676876186598,0.0,0.0534513197072038,0.7004417980795236
p,199,2009,6.423298752347826,0.22085578619494228,23.6933668761866,0.0,0.0534513197072038,0.7879259228037666
p,199,2010,21.65252621515217,0.2188170469156569,19.19326319000731,0.0,0.0534513197072038,0.7873469564725089
p,199,2011,12.274404202891304,0.2188170469156569,19.502925722930474,0.0,0.0534513197072038,0.9831336788281164
p,199,2012,1.5268945541739132,0.2188170469156569,9.481427228484163,2.0,0.0534513197072038,0.7159433096029388
p,199,2013,18.2026672743913,0.2188170469156569,9.516271903082547,1.08,0.0534513197072038,0.8088017925943813
p,199,2014,17.168348997000002,0.2062715464067961,9.661581822706165,0.91,0.0534513197072038,0.8359369612623302
p,199,2015,11.51254953423913,0.2336838086264007,11.782517284792222,1.0,0.0534513197072038,0.7202445701447072
p,199,2016,30.9175340091522,0.2341037736464782,13.569397284792222,0.6,0.0534513197072038,0.6289635022109243
p,199,2017,37.3974238884131,0.2361654201086769,12.588245584470396,0.89,0.0534513197072038,0.8491179568986761
p,199,2018,76.41483030613043,0.2186719680905393,9.289887643163118,0.61,0.0534513197072038,0.6964327677331356
p,199,2019,7.455372043565217,0.2186719680905393,9.203243816941407,0.45,0.0534513197072038,0.8195502267232618
p,199,2020,45.456503727521735,0.2186719680905393,8.347793357315881,0.3,0.0534513197072038,1.38599591630544
p,199,2021,22.74189480215217,0.2186719680905393,9.224098168852468,1.0,0.0534513197072038,0.9998501199415908
p,199,2022,38.026648358869565,0.2186719680905393,8.508952912800464,0.66,0.0534513197072038,1.390156004375548
